,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34289,86261,21058,8261,37792,71988,262675,229828,18058,0,0,0,0,14039,103054,168785,140261,282269,212507,90410,89343,47824,109886,134132,150269,104789,166265,116695,39468,59308,118171,185003,183855,48597,38648,69257,50425,34980,34195,20753,63375,40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105679,211101,36867,0,0,59695,138011,26531,12855,6832,0,0,0,0,2214,48140,74542,35601,27093,78785,65671,61968,129351,37406,0,0,3468,123703,47683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,120515,213574,296953,72339,60632,93738,292792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134671,145617,211617,170730,121207,194882,125039,58746,42527,0,0,0,0,0,0,0,0,3269,61652,0,127289,117410,162703,58183,3550,0,0,3843,17578,0,5179,168902,15644,293156,158894,44648,83976,108515,23648,95132,100148,57257,31113,17847,130019,70230,59542,49757,117363,52863,111726,36433,188308,295898,399152,213972,93093,6539,18339,27269,24410,11882,27105,44589,33550,11226,4042,4429,0,4125,0,0,0,1628,8062,27480,65425,215929,247945,425167,370675,125742,221625,163429,224718,211816,35390,107812,68671,37781,173039,331453,302613,95343,227601,333117,76042,128144,194109,16523,129703,205265,133265,14988,10582,28417,11449,45855,109535,122695,165339,111937,124886,138738,396363,140625,171292,114187,150585,114058,124535,174246,117070,87679,74835,79617,104894,53917,31476
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192492,275238,251824,124277,99175,75585,54222,192597,43500,71050,127699,84492,96773,174175,152167,124992,104824,156761,97992,102363,162070,12210,57445,248742,137707,149542,21140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95449,256863,163476,147562,98074,67148,55546,28054,0,0,0,0,0,26718,112265,121546,128074,139160,103089,211781,58417,87667,127769,251800,123539,45574,53156,69714,53941,70019,59285,37277,14320,29343,32097,38835,163066,409207,421664,8554,26144,66832,117175,136500,0,0,0,0,12304,0,0,0,0,0,0,0,0,0,0,0,0,0,139734,190687,230695,71882,163195,22113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335,111925,85218,29777,123808,129914,168257,121078,97910,0,0,0,0,0,0,0,0,9703,35812,6515,17355,0,12937,51410,8824,56554,17953,1816,0,0,0,53824,108550,159832,1828,0,0,0,21914,96351,14789,137589,119718,20062,37746,64207,5085,45480,6246,27082,7195,31687,211359,493253,430171,385230,280875,71648,38027,36960,51562,75597,12562,24492,40582,0,15867,33046,2296,1535,5859,0,0,5378,10769,37851,280910,449554,170917,133757,203050,81000,49652,166710,124605,318890,2015,64089,79312,133089,169136,83214,156679,82089,105515,205453,143988,70664,182531,55265,55617,189960,150890,26519,21785,0,0,117972,156187,150890,165714,100265,118910,99703,174292,150105,121464,96023,113367,74964,82394,79171,148746,163171,300304,224554,21785,60832,16253
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219023,157078,207843,110871,114011,52757,40710,157628,44718,151429,263355,355019,220089,335390,247054,120773,199757,331957,139945,154171,220746,404718,335027,25218,41824,61007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295875,502710,377542,385957,289781,345257,349558,447632,397710,244195,74941,65226,145054,194250,0,0,126011,349042,366539,189960,280148,103792,161460,160886,169699,164414,171972,106335,256957,258480,51105,60187,109277,41531,49031,19921,31265,88910,19324,45808,61476,201117,399093,467695,117222,155425,116542,222843,26906,0,0,0,0,144351,6046,0,0,0,0,0,0,0,0,0,0,0,0,4042,122132,212074,233132,169769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58312,69117,0,50355,105152,95238,96960,92625,15281,0,0,0,0,0,761,29917,160394,21773,0,0,14015,48855,2777,12949,40722,0,0,0,0,0,55078,100453,8648,9199,45902,66339,5566,46570,65191,7687,34171,244968,48714,31980,94699,8636,9304,79710,90246,2683,4617,67558,0,0,0,16828,200929,182425,74578,26378,51984,32238,32472,29308,37945,9222,11425,18597,10757,1054,1535,5472,3363,4699,160230,202289,149414,216257,126539,102023,46113,98683,50039,0,207726,3070,96539,70792,140085,214042,144761,73851,86531,74378,102503,290484,116414,59531,26613,69164,125320,61101,20156,46019,10078,18445,63269,44296,40699,123996,81269,81058,111058,202722,181921,140660,120820,80097,113765,89062,72820,140074,155355,213492,120632,75468,55113,94816
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131777,317261,284484,145828,49195,2402,53941,88523,94617,104542,312175,392062,0,0,0,0,0,11156,0,0,0,23261,14414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17601,32882,110894,128953,98625,289371,516796,574253,496441,350015,267058,237750,284718,393140,288304,288093,154699,327000,281824,102363,225480,125144,85546,124617,127500,102011,237750,65941,146015,260367,116906,40875,52980,47964,140683,68730,15597,38179,6351,31253,23765,40863,77976,14496,25171,113917,62003,48363,143050,267949,243738,286007,93175,139886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,76101,6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,0,102058,5753,12574,92953,45246,0,0,0,0,0,0,29460,62777,0,11437,25746,12855,21328,0,0,0,0,1441,26894,9128,0,10945,18281,29765,22863,20472,13628,25054,30234,1148,0,0,9796,3175,227144,107167,73804,6515,132667,54164,16289,33621,125765,30105,0,0,0,0,7207,136171,279996,116214,195152,153820,25933,68015,45058,41707,21398,205019,35507,11343,0,2015,101917,87246,0,0,2109,64371,57105,202464,182625,0,0,160195,54386,105175,131683,103265,174316,129925,147597,80824,102292,191203,254261,297867,149449,42164,25746,90023,63058,18363,9035,0,5191,1148,14613,86273,137953,173953,51796,62613,117480,93621,141468,165480,114632,93726,58101,85992,114046,160406,205898,166664,113988,108328,162210
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,327550,205394,126656,46652,4417,71449,74660,257695,158132,233015,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22746,32285,116601,67289,163171,135093,84855,80730,205312,328769,487382,417527,264667,96855,76500,122460,178675,319992,318152,252222,202898,322734,221636,222164,290636,304148,247675,173964,92941,270925,221859,265593,76382,159773,76160,48246,74906,168714,218671,82417,28628,15691,27316,7593,100968,68859,99175,26062,38859,46640,37582,43265,45164,179917,96984,62859,219128,272613,36457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105562,9035,0,43757,133066,10289,0,0,0,0,0,0,0,0,0,0,0,13898,29015,0,0,0,6421,14402,9679,0,0,1148,3257,17367,0,1148,9621,0,20601,0,0,0,0,29003,78761,130933,66292,10546,24105,53519,94042,91523,27199,0,0,0,0,0,0,1734,121875,145582,113718,71660,15761,34488,56707,39667,33164,160078,32273,3457,10851,59402,0,0,0,0,0,8355,14519,0,0,96914,191777,172546,192574,258457,233285,166910,164039,162832,59496,107074,114527,223511,200496,197917,69070,40230,14695,100160,8941,4019,7699,1628,30375,1535,5296,20742,41015,250019,66457,10054,57503,15562,53789,98578,81234,26601,57082,65437,217066,255796,220687,190113,171000,84867
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175816,211687,87714,30164,0,121347,180046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31839,85828,43933,94816,130851,92496,102656,39035,42609,44156,171246,207164,135375,73207,76476,63070,140636,72480,90058,199218,157933,201304,351316,211488,193746,153070,212167,168433,260308,221121,231128,274371,155085,148617,114304,417386,31921,20097,91148,81468,90902,94382,65132,35671,14425,7488,14226,27691,20378,20355,33386,30292,40570,49488,102257,107800,144316,102011,207246,28570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,0,12105,11238,0,0,0,0,0,0,0,0,0,0,0,0,9878,154171,0,17261,0,0,0,0,0,0,0,0,12304,4992,0,13734,111914,269472,0,0,0,0,0,76546,177164,10933,49863,67523,79453,334945,193113,4699,0,0,0,0,0,0,0,0,49980,106992,52089,2683,3257,21316,33820,42082,23730,27468,122191,290378,0,0,0,0,0,0,0,0,0,2589,168574,28335,319500,374742,222421,121664,119027,231785,242109,156257,211875,73125,79464,191414,162375,11625,6902,40640,105398,32566,7593,2296,1054,0,0,0,1347,4605,66035,110343,120082,88593,12175,47191,69914,135257,48738,107507,203472,79300,97617,192445,504574,351925,180925
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,184851,126667,9410,83203,263671,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13277,78093,263343,150375,165796,67277,235183,167390,259101,175265,243375,251777,179742,96878,161179,179753,107390,78843,117257,132046,133312,163558,147328,121054,197660,83261,151535,152613,184992,170519,336878,206683,177914,162000,130195,203285,206214,247921,190265,88839,78351,141375,115699,105996,58839,131941,30503,66281,11906,62894,64968,14894,33457,19992,26039,24515,25839,49089,92589,145183,49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6433,96960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,0,16136,39867,58019,127031,0,0,0,0,0,8062,99128,10933,39773,48796,131835,9152,58640,5285,0,0,0,0,0,0,0,0,0,126679,63210,960,6515,8929,4031,4042,12316,44390,20332,48714,0,0,0,0,0,0,0,0,0,3656,21035,110355,514277,403687,203718,211980,189855,461578,556804,215988,165574,153093,116460,269332,115453,6808,960,1535,60527,36023,5566,960,0,8062,12949,1734,10582,5378,29003,46265,13218,16640,8343,10664,77917,80484,57925,13453,54410,9304,128250,59085,103511,265125,120972
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59566,83320,127687,73734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23730,119531,104156,168984,200437,154277,255328,295101,193863,114410,131296,98402,45960,58558,51105,68273,140613,130101,134132,142195,104554,123058,72269,96093,123093,200121,118675,333890,247628,175195,183363,287261,243632,311261,180398,182250,91769,113566,93738,70675,45304,210140,144644,99726,37488,44718,49148,81011,50437,54855,62800,23636,36339,61980,104777,37781,16324,27468,89812,141082,179765,41812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9597,90820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60714,79171,56988,0,0,0,0,0,0,0,7488,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9890,19101,87257,228925,97945,39597,77859,12117,0,0,0,0,0,0,0,0,0,0,0,0,12984,305953,228386,440285,220781,180035,244769,350238,313324,215976,227753,217160,156281,253675,69808,5179,5953,28640,75023,121488,5285,4019,2390,0,0,0,18949,1828,10570,140250,41566,23414,9996,2882,14953,28277,17285,1242,7593,1734,2683,36714,61136,88992,192972
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14226,18152,22687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265500,126855,158707,139171,152660,175195,37183,154476,57457,58289,64031,35648,120082,23250,70324,96785,147621,93855,135949,136921,123574,162703,138117,130593,87632,76593,58335,232523,137917,128847,228550,225304,226582,109593,122144,37125,19535,8953,147152,104824,165117,145593,37957,36269,32027,25160,116789,151253,101109,71777,10464,49804,59191,83039,139417,34031,10488,60234,76734,81703,152308,203109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,121570,172804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40968,44953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59285,89496,360222,148230,304406,158847,216644,190933,91992,126234,154371,16500,144339,149531,99410,100687,102832,221894,351539,199042,94558,38707,12949,5941,0,7382,9023,3269,80730,78492,7968,1535,0,3843,17496,0,0,4324,4523,37382,32390,14988,92496,299414
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72386,133500,217710,209578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14414,224953,155027,53132,319757,197625,117339,141949,84023,98496,139781,25945,45175,163488,72609,69246,76160,94652,81222,110203,88558,22148,41156,0,14437,65015,59425,14871,35753,88441,157968,62894,97828,72269,119437,54000,186363,85851,90960,97921,34699,111046,27035,105667,50050,142171,105339,102011,32097,51187,95683,160792,80343,54410,96515,33175,50484,107824,51328,62367,63339,70136,62390,38472,23812,251144,166523,18187,0,0,0,0,0,0,0,0,0,0,0,10851,0,0,0,0,0,0,0,17296,342105,115136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41660,0,0,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11156,87761,111375,291222,185226,257777,263531,189175,238394,62460,53121,97664,61945,39515,38566,112289,170753,279691,172746,106312,191027,306773,249492,151511,22078,4980,0,0,0,0,90292,0,0,2496,0,15480,0,6351,3562,1734,1242,7382,11718,113390,222093
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71589,464554,269472,113777,149425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16042,91570,247746,430042,159023,115382,102363,149519,244839,129128,175605,74671,112851,152027,20003,84562,100863,65472,65062,71988,32179,9210,4230,180210,8847,10183,4617,2308,17214,77179,30164,8367,24316,280968,113050,70277,140250,109347,85792,65191,70523,86730,22675,137460,56144,187933,224847,164765,83296,87726,32484,28371,17402,61066,15386,58382,36410,65941,68519,12269,68343,62003,37066,47085,44636,163312,246996,74296,168808,273023,277441,30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31523,0,0,0,0,0,0,11062,228492,155085,140542,231984,210281,265968,147070,149390,19488,103617,110941,26402,1722,1535,21914,24796,13921,9785,0,0,5566,76980,125343,158167,15363,0,0,0,19125,102351,0,1535,41824,22980,0,13066,5871,1347,1734,1734,32789,20390,83953,157945
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123984,70605,136816,165175,334640,44601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050,86601,67792,108386,230953,117726,188648,132960,170015,120281,93046,155824,81445,136183,98015,80812,46523,19910,85617,30867,11050,9339,14894,57714,67054,8261,30011,0,0,9140,2882,6257,54328,58230,70792,37980,23250,183445,140015,65566,119308,94699,72515,108140,190593,55289,75539,153667,78996,93492,42761,13945,37523,36609,17589,59859,27304,14437,35296,8156,21046,75480,31230,36714,65589,103019,143285,97722,64664,42585,146050,273808,212472,0,0,0,0,0,0,0,0,17859,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14226,67816,34207,135738,6421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10582,53472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12691,44484,28511,0,0,0,0,0,0,38214,427652,306117,132035,187828,209777,290132,153609,78328,26132,20167,30714,32847,0,0,2015,12667,0,0,2695,0,0,0,0,54304,229757,11917,1734,2976,45210,107308,0,19429,60000,2308,0,0,9820,0,1148,20683,25675,33187,72093,135960
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107097,52019,15691,56742,48140,132902,22781,0,0,0,0,0,0,0,0,0,0,0,74003,0,0,0,0,0,0,0,0,0,53003,95976,61746,77589,66773,85851,27468,45421,123949,164519,46535,84667,50250,27398,54679,93187,52582,31769,49382,19417,16734,10183,58066,2402,68648,62976,5179,1921,21175,2015,4910,10488,45832,65648,0,0,8753,42093,119414,89871,103253,15761,92824,82183,40101,93562,84562,37183,51468,135609,65156,46464,27046,9703,59894,170730,41929,7300,8074,2683,14414,33000,3843,27316,35777,40957,25476,35109,88136,161179,174761,194109,261492,1921,0,0,0,0,0,0,0,16722,12105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116250,242566,243339,226253,83179,0,30445,53707,36398,25441,32191,0,0,0,0,0,0,0,0,10183,30140,80460,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,0,0,0,0,13734,19699,44285,6246,0,0,0,0,0,0,0,0,114574,391757,169406,206132,177878,165246,122625,54222,56003,12773,9890,0,2214,0,2308,4804,0,0,0,0,2390,1535,0,0,83519,289078,84011,0,116015,38613,4417,1242,15175,0,0,0,0,12281,28042,0,0,3562,14894,63820
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9996,79628,24609,11542,141292,53496,53953,104812,9996,0,0,0,0,10207,16910,6433,0,0,41601,180656,0,0,0,0,0,0,0,9902,110906,88160,154828,50484,45949,94031,20671,17320,52394,175734,112089,51281,19898,16605,24609,10675,173707,77566,11460,12890,2402,3351,24515,11355,6058,0,28453,7019,26472,0,37558,12492,0,107226,60257,48316,33914,39785,33445,39128,97042,22207,50671,112230,52371,51574,55101,43839,30750,0,21656,50320,37710,5003,71226,7886,11625,40183,4031,25593,16921,3843,28441,12117,33386,29238,17976,12292,9128,14132,79359,118910,67933,149273,25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60351,148933,81539,45902,84468,168457,178582,106347,95003,301652,245660,121101,88910,41507,0,0,11730,0,0,2777,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9117,81117,177527,176296,102304,65296,90398,33058,0,0,0,0,0,0,0,0,0,0,323472,243304,116835,280746,261152,162539,102597,82265,27878,27890,0,6433,0,1734,6257,0,0,8660,0,0,0,0,3457,0,32613,268183,49746,84281,0,1148,0,4031,0,0,0,0,0,0,0,0,0,5367,17097
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109980,49054,20695,7968,28957,68519,48656,134660,93035,37886,0,34312,62953,140718,175101,147386,40734,78410,180210,253371,26437,0,32765,0,0,0,10277,89250,48164,56800,36832,48175,120832,214593,38824,49253,25195,64898,26531,17589,26542,14425,15574,21058,28042,51984,9726,0,2109,1828,31664,3843,9234,0,6832,26367,18539,64558,36175,12984,35378,131671,27890,0,0,0,5859,41589,8085,21046,60246,26320,86238,42199,79253,24328,8179,9035,81328,6058,28078,3269,6058,0,18726,34921,37019,1828,89730,41273,42351,18656,15468,16148,130066,12972,15656,20308,13347,37570,37488,28078,65109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7101,45339,6714,15539,38988,77496,89191,61207,44402,225890,242777,136710,74578,124464,38308,115570,56273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12890,49910,77390,159152,169617,433757,146250,75843,113097,7593,0,0,0,0,0,0,0,0,0,0,189890,296777,100875,191519,176062,400734,224390,67816,79347,24984,0,3656,0,4804,0,7406,0,23261,10089,0,0,0,0,0,5097,5976,50367,64910,7886,1921,0,0,2402,0,0,0,0,0,0,0,0,0,9808
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,100734,74179,50800,54609,72867,16148,84328,109113,13382,2214,11460,34734,49804,94769,72375,106300,110988,5871,53636,214453,105738,73605,59589,198562,83953,167085,129714,85910,134109,56929,62871,54925,85359,39796,11718,13464,16734,41460,20964,7992,32695,6914,21855,31957,5976,18058,6140,0,0,0,0,0,0,1921,87058,1828,44378,8941,0,0,2988,4722,12878,23378,4230,6925,1148,13453,0,59355,42867,50273,14613,46710,10289,6421,28171,31500,46933,2882,2214,1921,4910,5003,0,29109,4511,12796,1734,0,0,6046,67406,75386,28429,28382,17308,7980,31617,24210,33761,109710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941,67242,234164,179953,150210,128847,107789,199535,132140,90433,39667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13242,107238,16500,80003,98273,190042,373722,152039,132925,128648,179074,1921,0,0,0,0,0,0,0,0,0,179074,313218,263882,201269,88429,347800,307570,271300,38367,42562,20765,1828,0,0,0,0,0,0,12105,0,0,1347,0,0,0,0,1734,160183,57644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
